runtime E0 E1
41.163 1.60535 1.60535
41.164 1.60528 1.60528
41.165 1.60522 1.60522
41.166 1.60515 1.60515
41.167 1.60509 1.60509
41.168 1.60503 1.60503
41.169 1.60496 1.60496
41.17 1.6049 1.6049
41.171 1.60483 1.60483
41.172 1.60477 1.60477
41.173 1.6047 1.6047
41.174 1.60464 1.60464
41.175 1.60458 1.60458
41.176 1.60451 1.60451
41.177 1.60445 1.60445
41.178 1.60438 1.60438
41.179 1.60432 1.60432
41.18 1.60426 1.60426
41.181 1.60419 1.60419
41.182 1.60413 1.60413
41.183 1.60406 1.60406
41.184 1.604 1.604
41.185 1.60394 1.60394
41.186 1.60387 1.60387
41.187 1.60381 1.60381
41.188 1.60375 1.60375
41.189 1.60368 1.60368
41.19 1.60362 1.60362
41.191 1.60356 1.60356
41.192 1.60349 1.60349
41.193 1.60343 1.60343
41.194 1.60337 1.60337
41.195 1.6033 1.6033
41.196 1.60324 1.60324
41.197 1.60318 1.60318
41.198 1.60312 1.60312
41.199 1.60305 1.60305
41.2 1.60299 1.60299
41.201 1.60293 1.60293
41.202 1.60286 1.60286
41.203 1.6028 1.6028
41.204 1.60274 1.60274
41.205 1.60268 1.60268
41.206 1.60261 1.60261
41.207 1.60255 1.60255
41.208 1.60249 1.60249
41.209 1.60243 1.60243
41.21 1.60236 1.60236
41.211 1.6023 1.6023
41.212 1.60224 1.60224
41.213 1.60218 1.60218
41.214 1.60212 1.60212
41.215 1.60205 1.60205
41.216 1.60199 1.60199
41.217 1.60193 1.60193
41.218 1.60187 1.60187
41.219 1.60181 1.60181
41.22 1.60174 1.60174
41.221 1.60168 1.60168
41.222 1.60162 1.60162
41.223 1.60156 1.60156
41.224 1.6015 1.6015
41.225 1.60144 1.60144
41.226 1.60137 1.60137
41.227 1.60131 1.60131
41.228 1.60125 1.60125
41.229 1.60119 1.60119
41.23 1.60113 1.60113
41.231 1.60107 1.60107
41.232 1.60101 1.60101
41.233 1.60094 1.60094
41.234 1.60088 1.60088
41.235 1.60082 1.60082
41.236 1.60076 1.60076
41.237 1.6007 1.6007
41.238 1.60064 1.60064
41.239 1.60058 1.60058
41.24 1.60052 1.60052
41.241 1.60046 1.60046
41.242 1.6004 1.6004
41.243 1.60033 1.60033
41.244 1.60027 1.60027
41.245 1.60021 1.60021
41.246 1.60015 1.60015
41.247 1.60009 1.60009
41.248 1.60003 1.60003
41.249 1.59997 1.59997
41.25 1.59991 1.59991
41.251 1.59985 1.59985
41.252 1.59979 1.59979
41.253 1.59973 1.59973
41.254 1.59967 1.59967
41.255 1.59961 1.59961
41.256 1.59955 1.59955
41.257 1.59949 1.59949
41.258 1.59943 1.59943
41.259 1.59937 1.59937
41.26 1.59931 1.59931
41.261 1.59925 1.59925
41.262 1.59919 1.59919
41.263 1.59913 1.59913
41.264 1.59907 1.59907
41.265 1.59901 1.59901
41.266 1.59895 1.59895
41.267 1.59889 1.59889
41.268 1.59883 1.59883
41.269 1.59877 1.59877
41.27 1.59871 1.59871
41.271 1.59865 1.59865
41.272 1.59859 1.59859
41.273 1.59854 1.59854
41.274 1.59848 1.59848
41.275 1.59842 1.59842
41.276 1.59836 1.59836
41.277 1.5983 1.5983
41.278 1.59824 1.59824
41.279 1.59818 1.59818
41.28 1.59812 1.59812
41.281 1.59806 1.59806
41.282 1.598 1.598
41.283 1.59794 1.59794
41.284 1.59789 1.59789
41.285 1.59783 1.59783
41.286 1.59777 1.59777
41.287 1.59771 1.59771
41.288 1.59765 1.59765
41.289 1.59759 1.59759
41.29 1.59753 1.59753
41.291 1.59748 1.59748
41.292 1.59742 1.59742
41.293 1.59736 1.59736
41.294 1.5973 1.5973
41.295 1.59724 1.59724
41.296 1.59718 1.59718
41.297 1.59713 1.59713
41.298 1.59707 1.59707
41.299 1.59701 1.59701
41.3 1.59695 1.59695
41.301 1.59689 1.59689
41.302 1.59684 1.59684
41.303 1.59678 1.59678
41.304 1.59672 1.59672
41.305 1.59666 1.59666
41.306 1.5966 1.5966
41.307 1.59655 1.59655
41.308 1.59649 1.59649
41.309 1.59643 1.59643
41.31 1.59637 1.59637
41.311 1.59632 1.59632
41.312 1.59626 1.59626
41.313 1.5962 1.5962
41.314 1.59614 1.59614
41.315 1.59609 1.59609
41.316 1.59603 1.59603
41.317 1.59597 1.59597
41.318 1.59591 1.59591
41.319 1.59586 1.59586
41.32 1.5958 1.5958
41.321 1.59574 1.59574
41.322 1.59569 1.59569
41.323 1.59563 1.59563
41.324 1.59557 1.59557
41.325 1.59551 1.59551
41.326 1.59546 1.59546
41.327 1.5954 1.5954
41.328 1.59534 1.59534
41.329 1.59529 1.59529
41.33 1.59523 1.59523
41.331 1.59517 1.59517
41.332 1.59512 1.59512
41.333 1.59506 1.59506
41.334 1.595 1.595
41.335 1.59495 1.59495
41.336 1.59489 1.59489
41.337 1.59483 1.59483
41.338 1.59478 1.59478
41.339 1.59472 1.59472
41.34 1.59467 1.59467
41.341 1.59461 1.59461
41.342 1.59455 1.59455
41.343 1.5945 1.5945
41.344 1.59444 1.59444
41.345 1.59439 1.59439
41.346 1.59433 1.59433
41.347 1.59427 1.59427
41.348 1.59422 1.59422
41.349 1.59416 1.59416
41.35 1.59411 1.59411
41.351 1.59405 1.59405
41.352 1.59399 1.59399
41.353 1.59394 1.59394
41.354 1.59388 1.59388
41.355 1.59383 1.59383
41.356 1.59377 1.59377
41.357 1.59372 1.59372
41.358 1.59366 1.59366
41.359 1.5936 1.5936
41.36 1.59355 1.59355
41.361 1.59349 1.59349
41.362 1.59344 1.59344
41.363 1.59338 1.59338
41.364 1.59333 1.59333
41.365 1.59327 1.59327
41.366 1.59322 1.59322
41.367 1.59316 1.59316
41.368 1.59311 1.59311
41.369 1.59305 1.59305
41.37 1.593 1.593
41.371 1.59294 1.59294
41.372 1.59289 1.59289
41.373 1.59283 1.59283
41.374 1.59278 1.59278
41.375 1.59272 1.59272
41.376 1.59267 1.59267
41.377 1.59261 1.59261
41.378 1.59256 1.59256
41.379 1.5925 1.5925
41.38 1.59245 1.59245
41.381 1.5924 1.5924
41.382 1.59234 1.59234
41.383 1.59229 1.59229
41.384 1.59223 1.59223
41.385 1.59218 1.59218
41.386 1.59212 1.59212
41.387 1.59207 1.59207
41.388 1.59202 1.59202
41.389 1.59196 1.59196
41.39 1.59191 1.59191
41.391 1.59185 1.59185
41.392 1.5918 1.5918
41.393 1.59174 1.59174
41.394 1.59169 1.59169
41.395 1.59164 1.59164
41.396 1.59158 1.59158
41.397 1.59153 1.59153
41.398 1.59148 1.59148
41.399 1.59142 1.59142
41.4 1.59137 1.59137
41.401 1.59131 1.59131
41.402 1.59126 1.59126
41.403 1.59121 1.59121
41.404 1.59115 1.59115
41.405 1.5911 1.5911
41.406 1.59105 1.59105
41.407 1.59099 1.59099
41.408 1.59094 1.59094
41.409 1.59089 1.59089
41.41 1.59083 1.59083
41.411 1.59078 1.59078
41.412 1.59073 1.59073
41.413 1.59067 1.59067
41.414 1.59062 1.59062
41.415 1.59057 1.59057
41.416 1.59051 1.59051
41.417 1.59046 1.59046
41.418 1.59041 1.59041
41.419 1.59036 1.59036
41.42 1.5903 1.5903
41.421 1.59025 1.59025
41.422 1.5902 1.5902
41.423 1.59014 1.59014
41.424 1.59009 1.59009
41.425 1.59004 1.59004
41.426 1.58999 1.58999
41.427 1.58993 1.58993
41.428 1.58988 1.58988
41.429 1.58983 1.58983
41.43 1.58978 1.58978
41.431 1.58972 1.58972
41.432 1.58967 1.58967
41.433 1.58962 1.58962
41.434 1.58957 1.58957
41.435 1.58951 1.58951
41.436 1.58946 1.58946
41.437 1.58941 1.58941
41.438 1.58936 1.58936
41.439 1.58931 1.58931
41.44 1.58925 1.58925
41.441 1.5892 1.5892
41.442 1.58915 1.58915
41.443 1.5891 1.5891
41.444 1.58905 1.58905
41.445 1.58899 1.58899
41.446 1.58894 1.58894
41.447 1.58889 1.58889
41.448 1.58884 1.58884
41.449 1.58879 1.58879
41.45 1.58873 1.58873
41.451 1.58868 1.58868
41.452 1.58863 1.58863
41.453 1.58858 1.58858
41.454 1.58853 1.58853
41.455 1.58848 1.58848
41.456 1.58843 1.58843
41.457 1.58837 1.58837
41.458 1.58832 1.58832
41.459 1.58827 1.58827
41.46 1.58822 1.58822
41.461 1.58817 1.58817
41.462 1.58812 1.58812
41.463 1.58807 1.58807
41.464 1.58802 1.58802
41.465 1.58796 1.58796
41.466 1.58791 1.58791
41.467 1.58786 1.58786
41.468 1.58781 1.58781
41.469 1.58776 1.58776
41.47 1.58771 1.58771
41.471 1.58766 1.58766
41.472 1.58761 1.58761
41.473 1.58756 1.58756
41.474 1.58751 1.58751
41.475 1.58746 1.58746
41.476 1.5874 1.5874
41.477 1.58735 1.58735
41.478 1.5873 1.5873
41.479 1.58725 1.58725
41.48 1.5872 1.5872
41.481 1.58715 1.58715
41.482 1.5871 1.5871
41.483 1.58705 1.58705
41.484 1.587 1.587
41.485 1.58695 1.58695
41.486 1.5869 1.5869
41.487 1.58685 1.58685
41.488 1.5868 1.5868
41.489 1.58675 1.58675
41.49 1.5867 1.5867
41.491 1.58665 1.58665
41.492 1.5866 1.5866
41.493 1.58655 1.58655
41.494 1.5865 1.5865
41.495 1.58645 1.58645
41.496 1.5864 1.5864
41.497 1.58635 1.58635
41.498 1.5863 1.5863
41.499 1.58625 1.58625
41.5 1.5862 1.5862
41.501 1.58615 1.58615
41.502 1.5861 1.5861
41.503 1.58605 1.58605
41.504 1.586 1.586
41.505 1.58595 1.58595
41.506 1.5859 1.5859
41.507 1.58585 1.58585
41.508 1.5858 1.5858
41.509 1.58575 1.58575
41.51 1.5857 1.5857
41.511 1.58566 1.58566
41.512 1.58561 1.58561
41.513 1.58556 1.58556
41.514 1.58551 1.58551
41.515 1.58546 1.58546
41.516 1.58541 1.58541
41.517 1.58536 1.58536
41.518 1.58531 1.58531
41.519 1.58526 1.58526
41.52 1.58521 1.58521
41.521 1.58516 1.58516
41.522 1.58512 1.58512
41.523 1.58507 1.58507
41.524 1.58502 1.58502
41.525 1.58497 1.58497
41.526 1.58492 1.58492
41.527 1.58487 1.58487
41.528 1.58482 1.58482
41.529 1.58477 1.58477
41.53 1.58473 1.58473
41.531 1.58468 1.58468
41.532 1.58463 1.58463
41.533 1.58458 1.58458
41.534 1.58453 1.58453
41.535 1.58448 1.58448
41.536 1.58443 1.58443
41.537 1.58439 1.58439
41.538 1.58434 1.58434
41.539 1.58429 1.58429
41.54 1.58424 1.58424
41.541 1.58419 1.58419
41.542 1.58414 1.58414
41.543 1.5841 1.5841
41.544 1.58405 1.58405
41.545 1.584 1.584
41.546 1.58395 1.58395
41.547 1.5839 1.5839
41.548 1.58386 1.58386
41.549 1.58381 1.58381
41.55 1.58376 1.58376
41.551 1.58371 1.58371
41.552 1.58366 1.58366
41.553 1.58362 1.58362
41.554 1.58357 1.58357
41.555 1.58352 1.58352
41.556 1.58347 1.58347
41.557 1.58343 1.58343
41.558 1.58338 1.58338
41.559 1.58333 1.58333
41.56 1.58328 1.58328
41.561 1.58324 1.58324
41.562 1.58319 1.58319
41.563 1.58314 1.58314
41.564 1.58309 1.58309
41.565 1.58305 1.58305
41.566 1.583 1.583
41.567 1.58295 1.58295
41.568 1.5829 1.5829
41.569 1.58286 1.58286
41.57 1.58281 1.58281
41.571 1.58276 1.58276
41.572 1.58272 1.58272
41.573 1.58267 1.58267
41.574 1.58262 1.58262
41.575 1.58257 1.58257
41.576 1.58253 1.58253
41.577 1.58248 1.58248
41.578 1.58243 1.58243
41.579 1.58239 1.58239
41.58 1.58234 1.58234
41.581 1.58229 1.58229
41.582 1.58225 1.58225
41.583 1.5822 1.5822
41.584 1.58215 1.58215
41.585 1.58211 1.58211
41.586 1.58206 1.58206
41.587 1.58201 1.58201
41.588 1.58197 1.58197
41.589 1.58192 1.58192
41.59 1.58187 1.58187
41.591 1.58183 1.58183
41.592 1.58178 1.58178
41.593 1.58174 1.58174
41.594 1.58169 1.58169
41.595 1.58164 1.58164
41.596 1.5816 1.5816
41.597 1.58155 1.58155
41.598 1.5815 1.5815
41.599 1.58146 1.58146
41.6 1.58141 1.58141
41.601 1.58137 1.58137
41.602 1.58132 1.58132
41.603 1.58127 1.58127
41.604 1.58123 1.58123
41.605 1.58118 1.58118
41.606 1.58114 1.58114
41.607 1.58109 1.58109
41.608 1.58104 1.58104
41.609 1.581 1.581
41.61 1.58095 1.58095
41.611 1.58091 1.58091
41.612 1.58086 1.58086
41.613 1.58082 1.58082
41.614 1.58077 1.58077
41.615 1.58072 1.58072
41.616 1.58068 1.58068
41.617 1.58063 1.58063
41.618 1.58059 1.58059
41.619 1.58054 1.58054
41.62 1.5805 1.5805
41.621 1.58045 1.58045
41.622 1.58041 1.58041
41.623 1.58036 1.58036
41.624 1.58032 1.58032
41.625 1.58027 1.58027
41.626 1.58022 1.58022
41.627 1.58018 1.58018
41.628 1.58013 1.58013
41.629 1.58009 1.58009
41.63 1.58004 1.58004
41.631 1.58 1.58
41.632 1.57995 1.57995
41.633 1.57991 1.57991
41.634 1.57986 1.57986
41.635 1.57982 1.57982
41.636 1.57977 1.57977
41.637 1.57973 1.57973
41.638 1.57968 1.57968
41.639 1.57964 1.57964
41.64 1.5796 1.5796
41.641 1.57955 1.57955
41.642 1.57951 1.57951
41.643 1.57946 1.57946
41.644 1.57942 1.57942
41.645 1.57937 1.57937
41.646 1.57933 1.57933
41.647 1.57928 1.57928
41.648 1.57924 1.57924
41.649 1.57919 1.57919
41.65 1.57915 1.57915
41.651 1.5791 1.5791
41.652 1.57906 1.57906
41.653 1.57902 1.57902
41.654 1.57897 1.57897
41.655 1.57893 1.57893
41.656 1.57888 1.57888
41.657 1.57884 1.57884
41.658 1.5788 1.5788
41.659 1.57875 1.57875
41.66 1.57871 1.57871
41.661 1.57866 1.57866
41.662 1.57862 1.57862
41.663 1.57857 1.57857
41.664 1.57853 1.57853
41.665 1.57849 1.57849
41.666 1.57844 1.57844
41.667 1.5784 1.5784
41.668 1.57836 1.57836
41.669 1.57831 1.57831
41.67 1.57827 1.57827
41.671 1.57822 1.57822
41.672 1.57818 1.57818
41.673 1.57814 1.57814
41.674 1.57809 1.57809
41.675 1.57805 1.57805
41.676 1.57801 1.57801
41.677 1.57796 1.57796
41.678 1.57792 1.57792
41.679 1.57788 1.57788
41.68 1.57783 1.57783
41.681 1.57779 1.57779
41.682 1.57775 1.57775
41.683 1.5777 1.5777
41.684 1.57766 1.57766
41.685 1.57762 1.57762
41.686 1.57757 1.57757
41.687 1.57753 1.57753
41.688 1.57749 1.57749
41.689 1.57744 1.57744
41.69 1.5774 1.5774
41.691 1.57736 1.57736
41.692 1.57731 1.57731
41.693 1.57727 1.57727
41.694 1.57723 1.57723
41.695 1.57718 1.57718
41.696 1.57714 1.57714
41.697 1.5771 1.5771
41.698 1.57706 1.57706
41.699 1.57701 1.57701
41.7 1.57697 1.57697
41.701 1.57693 1.57693
41.702 1.57688 1.57688
41.703 1.57684 1.57684
41.704 1.5768 1.5768
41.705 1.57676 1.57676
41.706 1.57671 1.57671
41.707 1.57667 1.57667
41.708 1.57663 1.57663
41.709 1.57659 1.57659
41.71 1.57654 1.57654
41.711 1.5765 1.5765
41.712 1.57646 1.57646
41.713 1.57642 1.57642
41.714 1.57637 1.57637
41.715 1.57633 1.57633
41.716 1.57629 1.57629
41.717 1.57625 1.57625
41.718 1.57621 1.57621
41.719 1.57616 1.57616
41.72 1.57612 1.57612
41.721 1.57608 1.57608
41.722 1.57604 1.57604
41.723 1.57599 1.57599
41.724 1.57595 1.57595
41.725 1.57591 1.57591
41.726 1.57587 1.57587
41.727 1.57583 1.57583
41.728 1.57578 1.57578
41.729 1.57574 1.57574
41.73 1.5757 1.5757
41.731 1.57566 1.57566
41.732 1.57562 1.57562
41.733 1.57558 1.57558
41.734 1.57553 1.57553
41.735 1.57549 1.57549
41.736 1.57545 1.57545
41.737 1.57541 1.57541
41.738 1.57537 1.57537
41.739 1.57533 1.57533
41.74 1.57528 1.57528
41.741 1.57524 1.57524
41.742 1.5752 1.5752
41.743 1.57516 1.57516
41.744 1.57512 1.57512
41.745 1.57508 1.57508
41.746 1.57504 1.57504
41.747 1.57499 1.57499
41.748 1.57495 1.57495
41.749 1.57491 1.57491
41.75 1.57487 1.57487
41.751 1.57483 1.57483
41.752 1.57479 1.57479
41.753 1.57475 1.57475
41.754 1.57471 1.57471
41.755 1.57467 1.57467
41.756 1.57462 1.57462
41.757 1.57458 1.57458
41.758 1.57454 1.57454
41.759 1.5745 1.5745
41.76 1.57446 1.57446
41.761 1.57442 1.57442
41.762 1.57438 1.57438
41.763 1.57434 1.57434
41.764 1.5743 1.5743
41.765 1.57426 1.57426
41.766 1.57422 1.57422
41.767 1.57417 1.57417
41.768 1.57413 1.57413
41.769 1.57409 1.57409
41.77 1.57405 1.57405
41.771 1.57401 1.57401
41.772 1.57397 1.57397
41.773 1.57393 1.57393
41.774 1.57389 1.57389
41.775 1.57385 1.57385
41.776 1.57381 1.57381
41.777 1.57377 1.57377
41.778 1.57373 1.57373
41.779 1.57369 1.57369
41.78 1.57365 1.57365
41.781 1.57361 1.57361
41.782 1.57357 1.57357
41.783 1.57353 1.57353
41.784 1.57349 1.57349
41.785 1.57345 1.57345
41.786 1.57341 1.57341
41.787 1.57337 1.57337
41.788 1.57333 1.57333
41.789 1.57329 1.57329
41.79 1.57325 1.57325
41.791 1.57321 1.57321
41.792 1.57317 1.57317
41.793 1.57313 1.57313
41.794 1.57309 1.57309
41.795 1.57305 1.57305
41.796 1.57301 1.57301
41.797 1.57297 1.57297
41.798 1.57293 1.57293
41.799 1.57289 1.57289
41.8 1.57285 1.57285
41.801 1.57281 1.57281
41.802 1.57277 1.57277
41.803 1.57273 1.57273
41.804 1.57269 1.57269
41.805 1.57265 1.57265
41.806 1.57261 1.57261
41.807 1.57257 1.57257
41.808 1.57253 1.57253
41.809 1.57249 1.57249
41.81 1.57245 1.57245
41.811 1.57241 1.57241
41.812 1.57237 1.57237
41.813 1.57233 1.57233
41.814 1.57229 1.57229
41.815 1.57225 1.57225
41.816 1.57222 1.57222
41.817 1.57218 1.57218
41.818 1.57214 1.57214
41.819 1.5721 1.5721
41.82 1.57206 1.57206
41.821 1.57202 1.57202
41.822 1.57198 1.57198
41.823 1.57194 1.57194
41.824 1.5719 1.5719
41.825 1.57186 1.57186
41.826 1.57182 1.57182
41.827 1.57179 1.57179
41.828 1.57175 1.57175
41.829 1.57171 1.57171
41.83 1.57167 1.57167
41.831 1.57163 1.57163
41.832 1.57159 1.57159
41.833 1.57155 1.57155
41.834 1.57151 1.57151
41.835 1.57147 1.57147
41.836 1.57144 1.57144
41.837 1.5714 1.5714
41.838 1.57136 1.57136
41.839 1.57132 1.57132
41.84 1.57128 1.57128
41.841 1.57124 1.57124
41.842 1.5712 1.5712
41.843 1.57117 1.57117
41.844 1.57113 1.57113
41.845 1.57109 1.57109
41.846 1.57105 1.57105
41.847 1.57101 1.57101
41.848 1.57097 1.57097
41.849 1.57094 1.57094
41.85 1.5709 1.5709
41.851 1.57086 1.57086
41.852 1.57082 1.57082
41.853 1.57078 1.57078
41.854 1.57074 1.57074
41.855 1.57071 1.57071
41.856 1.57067 1.57067
41.857 1.57063 1.57063
41.858 1.57059 1.57059
41.859 1.57055 1.57055
41.86 1.57052 1.57052
41.861 1.57048 1.57048
41.862 1.57044 1.57044
41.863 1.5704 1.5704
41.864 1.57036 1.57036
41.865 1.57033 1.57033
41.866 1.57029 1.57029
41.867 1.57025 1.57025
41.868 1.57021 1.57021
41.869 1.57017 1.57017
41.87 1.57014 1.57014
41.871 1.5701 1.5701
41.872 1.57006 1.57006
41.873 1.57002 1.57002
41.874 1.56999 1.56999
41.875 1.56995 1.56995
41.876 1.56991 1.56991
41.877 1.56987 1.56987
41.878 1.56984 1.56984
41.879 1.5698 1.5698
41.88 1.56976 1.56976
41.881 1.56972 1.56972
41.882 1.56969 1.56969
41.883 1.56965 1.56965
41.884 1.56961 1.56961
41.885 1.56957 1.56957
41.886 1.56954 1.56954
41.887 1.5695 1.5695
41.888 1.56946 1.56946
41.889 1.56942 1.56942
41.89 1.56939 1.56939
41.891 1.56935 1.56935
41.892 1.56931 1.56931
41.893 1.56928 1.56928
41.894 1.56924 1.56924
41.895 1.5692 1.5692
41.896 1.56916 1.56916
41.897 1.56913 1.56913
41.898 1.56909 1.56909
41.899 1.56905 1.56905
41.9 1.56902 1.56902
41.901 1.56898 1.56898
41.902 1.56894 1.56894
41.903 1.56891 1.56891
41.904 1.56887 1.56887
41.905 1.56883 1.56883
41.906 1.5688 1.5688
41.907 1.56876 1.56876
41.908 1.56872 1.56872
41.909 1.56869 1.56869
41.91 1.56865 1.56865
41.911 1.56861 1.56861
41.912 1.56858 1.56858
41.913 1.56854 1.56854
41.914 1.5685 1.5685
41.915 1.56847 1.56847
41.916 1.56843 1.56843
41.917 1.56839 1.56839
41.918 1.56836 1.56836
41.919 1.56832 1.56832
41.92 1.56828 1.56828
41.921 1.56825 1.56825
41.922 1.56821 1.56821
41.923 1.56817 1.56817
41.924 1.56814 1.56814
41.925 1.5681 1.5681
41.926 1.56807 1.56807
41.927 1.56803 1.56803
41.928 1.56799 1.56799
41.929 1.56796 1.56796
41.93 1.56792 1.56792
41.931 1.56788 1.56788
41.932 1.56785 1.56785
41.933 1.56781 1.56781
41.934 1.56778 1.56778
41.935 1.56774 1.56774
41.936 1.5677 1.5677
41.937 1.56767 1.56767
41.938 1.56763 1.56763
41.939 1.5676 1.5676
41.94 1.56756 1.56756
41.941 1.56752 1.56752
41.942 1.56749 1.56749
41.943 1.56745 1.56745
41.944 1.56742 1.56742
41.945 1.56738 1.56738
41.946 1.56735 1.56735
41.947 1.56731 1.56731
41.948 1.56727 1.56727
41.949 1.56724 1.56724
41.95 1.5672 1.5672
41.951 1.56717 1.56717
41.952 1.56713 1.56713
41.953 1.5671 1.5671
41.954 1.56706 1.56706
41.955 1.56703 1.56703
41.956 1.56699 1.56699
41.957 1.56695 1.56695
41.958 1.56692 1.56692
41.959 1.56688 1.56688
41.96 1.56685 1.56685
41.961 1.56681 1.56681
41.962 1.56678 1.56678
41.963 1.56674 1.56674
41.964 1.56671 1.56671
41.965 1.56667 1.56667
41.966 1.56664 1.56664
41.967 1.5666 1.5666
41.968 1.56657 1.56657
41.969 1.56653 1.56653
41.97 1.5665 1.5665
41.971 1.56646 1.56646
41.972 1.56643 1.56643
41.973 1.56639 1.56639
41.974 1.56636 1.56636
41.975 1.56632 1.56632
41.976 1.56629 1.56629
41.977 1.56625 1.56625
41.978 1.56622 1.56622
41.979 1.56618 1.56618
41.98 1.56615 1.56615
41.981 1.56611 1.56611
41.982 1.56608 1.56608
41.983 1.56604 1.56604
41.984 1.56601 1.56601
41.985 1.56597 1.56597
41.986 1.56594 1.56594
41.987 1.5659 1.5659
41.988 1.56587 1.56587
41.989 1.56583 1.56583
41.99 1.5658 1.5658
41.991 1.56576 1.56576
41.992 1.56573 1.56573
41.993 1.5657 1.5657
41.994 1.56566 1.56566
41.995 1.56563 1.56563
41.996 1.56559 1.56559
41.997 1.56556 1.56556
41.998 1.56552 1.56552
41.999 1.56549 1.56549
42 1.56545 1.56545
42.001 1.56542 1.56542
42.002 1.56539 1.56539
42.003 1.56535 1.56535
42.004 1.56532 1.56532
42.005 1.56528 1.56528
42.006 1.56525 1.56525
42.007 1.56521 1.56521
42.008 1.56518 1.56518
42.009 1.56515 1.56515
42.01 1.56511 1.56511
42.011 1.56508 1.56508
42.012 1.56504 1.56504
42.013 1.56501 1.56501
42.014 1.56498 1.56498
42.015 1.56494 1.56494
42.016 1.56491 1.56491
42.017 1.56487 1.56487
42.018 1.56484 1.56484
42.019 1.56481 1.56481
42.02 1.56477 1.56477
42.021 1.56474 1.56474
42.022 1.5647 1.5647
42.023 1.56467 1.56467
42.024 1.56464 1.56464
42.025 1.5646 1.5646
42.026 1.56457 1.56457
42.027 1.56454 1.56454
42.028 1.5645 1.5645
42.029 1.56447 1.56447
42.03 1.56443 1.56443
42.031 1.5644 1.5644
42.032 1.56437 1.56437
42.033 1.56433 1.56433
42.034 1.5643 1.5643
42.035 1.56427 1.56427
42.036 1.56423 1.56423
42.037 1.5642 1.5642
42.038 1.56417 1.56417
42.039 1.56413 1.56413
42.04 1.5641 1.5641
42.041 1.56407 1.56407
42.042 1.56403 1.56403
42.043 1.564 1.564
42.044 1.56397 1.56397
42.045 1.56393 1.56393
42.046 1.5639 1.5639
42.047 1.56387 1.56387
42.048 1.56383 1.56383
42.049 1.5638 1.5638
42.05 1.56377 1.56377
42.051 1.56373 1.56373
42.052 1.5637 1.5637
42.053 1.56367 1.56367
42.054 1.56363 1.56363
42.055 1.5636 1.5636
42.056 1.56357 1.56357
42.057 1.56353 1.56353
42.058 1.5635 1.5635
42.059 1.56347 1.56347
42.06 1.56344 1.56344
42.061 1.5634 1.5634
42.062 1.56337 1.56337
42.063 1.56334 1.56334
42.064 1.5633 1.5633
42.065 1.56327 1.56327
42.066 1.56324 1.56324
42.067 1.56321 1.56321
42.068 1.56317 1.56317
42.069 1.56314 1.56314
42.07 1.56311 1.56311
42.071 1.56308 1.56308
42.072 1.56304 1.56304
42.073 1.56301 1.56301
42.074 1.56298 1.56298
42.075 1.56294 1.56294
42.076 1.56291 1.56291
42.077 1.56288 1.56288
42.078 1.56285 1.56285
42.079 1.56281 1.56281
42.08 1.56278 1.56278
42.081 1.56275 1.56275
42.082 1.56272 1.56272
42.083 1.56269 1.56269
42.084 1.56265 1.56265
42.085 1.56262 1.56262
42.086 1.56259 1.56259
42.087 1.56256 1.56256
42.088 1.56252 1.56252
42.089 1.56249 1.56249
42.09 1.56246 1.56246
42.091 1.56243 1.56243
42.092 1.56239 1.56239
42.093 1.56236 1.56236
42.094 1.56233 1.56233
42.095 1.5623 1.5623
42.096 1.56227 1.56227
42.097 1.56223 1.56223
42.098 1.5622 1.5622
42.099 1.56217 1.56217
42.1 1.56214 1.56214
42.101 1.56211 1.56211
42.102 1.56207 1.56207
42.103 1.56204 1.56204
42.104 1.56201 1.56201
42.105 1.56198 1.56198
42.106 1.56195 1.56195
42.107 1.56191 1.56191
42.108 1.56188 1.56188
42.109 1.56185 1.56185
42.11 1.56182 1.56182
42.111 1.56179 1.56179
42.112 1.56176 1.56176
42.113 1.56172 1.56172
42.114 1.56169 1.56169
42.115 1.56166 1.56166
42.116 1.56163 1.56163
42.117 1.5616 1.5616
42.118 1.56157 1.56157
42.119 1.56153 1.56153
42.12 1.5615 1.5615
42.121 1.56147 1.56147
42.122 1.56144 1.56144
42.123 1.56141 1.56141
42.124 1.56138 1.56138
42.125 1.56135 1.56135
42.126 1.56131 1.56131
42.127 1.56128 1.56128
42.128 1.56125 1.56125
42.129 1.56122 1.56122
42.13 1.56119 1.56119
42.131 1.56116 1.56116
42.132 1.56113 1.56113
42.133 1.56109 1.56109
42.134 1.56106 1.56106
42.135 1.56103 1.56103
42.136 1.561 1.561
42.137 1.56097 1.56097
42.138 1.56094 1.56094
42.139 1.56091 1.56091
42.14 1.56088 1.56088
42.141 1.56085 1.56085
42.142 1.56081 1.56081
42.143 1.56078 1.56078
42.144 1.56075 1.56075
42.145 1.56072 1.56072
42.146 1.56069 1.56069
42.147 1.56066 1.56066
42.148 1.56063 1.56063
