runtime x0 y0 x1 y1
0.579 8.836848 11.299116 11.163152 8.700884
0.58 8.836095 11.300516 11.163905 8.699484
0.581 8.835343 11.301914 11.164657 8.698086
0.582 8.834593 11.303309 11.165407 8.696691
0.583 8.833846 11.304702 11.166154 8.695298
0.584 8.833101 11.306093 11.166899 8.693907
0.585 8.832358 11.307480 11.167642 8.692520
0.586 8.831617 11.308866 11.168383 8.691134
0.587 8.830878 11.310249 11.169122 8.689751
0.588 8.830142 11.311629 11.169858 8.688371
0.589 8.829409 11.313006 11.170591 8.686994
0.59 8.828677 11.314381 11.171323 8.685619
0.591 8.827949 11.315753 11.172051 8.684247
0.592 8.827222 11.317123 11.172778 8.682877
0.593 8.826498 11.318489 11.173502 8.681511
0.594 8.825777 11.319853 11.174223 8.680147
0.595 8.825058 11.321214 11.174942 8.678786
0.596 8.824341 11.322572 11.175659 8.677428
0.597 8.823627 11.323927 11.176373 8.676073
0.598 8.822916 11.325279 11.177084 8.674721
0.599 8.822208 11.326629 11.177792 8.673371
0.6 8.821502 11.327975 11.178498 8.672025
0.601 8.820798 11.329319 11.179202 8.670681
0.602 8.820097 11.330659 11.179903 8.669341
0.603 8.819399 11.331996 11.180601 8.668004
0.604 8.818704 11.333331 11.181296 8.666669
0.605 8.818012 11.334662 11.181988 8.665338
0.606 8.817322 11.335990 11.182678 8.664010
0.607 8.816635 11.337315 11.183365 8.662685
0.608 8.815950 11.338637 11.184050 8.661363
0.609 8.815269 11.339956 11.184731 8.660044
0.61 8.814590 11.341271 11.185410 8.658729
0.611 8.813914 11.342584 11.186086 8.657416
0.612 8.813241 11.343893 11.186759 8.656107
0.613 8.812571 11.345199 11.187429 8.654801
0.614 8.811904 11.346502 11.188096 8.653498
0.615 8.811239 11.347801 11.188761 8.652199
0.616 8.810578 11.349097 11.189422 8.650903
0.617 8.809919 11.350390 11.190081 8.649610
0.618 8.809263 11.351680 11.190737 8.648320
0.619 8.808611 11.352966 11.191389 8.647034
0.62 8.807961 11.354249 11.192039 8.645751
0.621 8.807314 11.355529 11.192686 8.644471
0.622 8.806670 11.356805 11.193330 8.643195
0.623 8.806029 11.358078 11.193971 8.641922
0.624 8.805391 11.359347 11.194609 8.640653
0.625 8.804756 11.360613 11.195244 8.639387
0.626 8.804124 11.361876 11.195876 8.638124
0.627 8.803494 11.363135 11.196506 8.636865
0.628 8.802868 11.364391 11.197132 8.635609
0.629 8.802245 11.365643 11.197755 8.634357
0.63 8.801625 11.366892 11.198375 8.633108
0.631 8.801008 11.368138 11.198992 8.631862
0.632 8.800394 11.369380 11.199606 8.630620
0.633 8.799784 11.370618 11.200216 8.629382
0.634 8.799176 11.371853 11.200824 8.628147
0.635 8.798571 11.373085 11.201429 8.626915
0.636 8.797969 11.374313 11.202031 8.625687
0.637 8.797371 11.375538 11.202629 8.624462
0.638 8.796775 11.376759 11.203225 8.623241
0.639 8.796182 11.377976 11.203818 8.622024
0.64 8.795593 11.379190 11.204407 8.620810
0.641 8.795007 11.380401 11.204993 8.619599
0.642 8.794423 11.381608 11.205577 8.618392
0.643 8.793843 11.382811 11.206157 8.617189
0.644 8.793266 11.384011 11.206734 8.615989
0.645 8.792692 11.385207 11.207308 8.614793
0.646 8.792121 11.386400 11.207879 8.613600
0.647 8.791554 11.387589 11.208446 8.612411
0.648 8.790989 11.388775 11.209011 8.611225
0.649 8.790428 11.389957 11.209572 8.610043
0.65 8.789869 11.391135 11.210131 8.608865
0.651 8.789314 11.392310 11.210686 8.607690
0.652 8.788762 11.393481 11.211238 8.606519
0.653 8.788213 11.394649 11.211787 8.605351
0.654 8.787667 11.395813 11.212333 8.604187
0.655 8.787124 11.396973 11.212876 8.603027
0.656 8.786585 11.398130 11.213415 8.601870
0.657 8.786048 11.399283 11.213952 8.600717
0.658 8.785515 11.400433 11.214485 8.599567
0.659 8.784984 11.401579 11.215016 8.598421
0.66 8.784457 11.402721 11.215543 8.597279
0.661 8.783933 11.403860 11.216067 8.596140
0.662 8.783412 11.404995 11.216588 8.595005
0.663 8.782895 11.406127 11.217105 8.593873
0.664 8.782380 11.407255 11.217620 8.592745
0.665 8.781869 11.408379 11.218131 8.591621
0.666 8.781360 11.409500 11.218640 8.590500
0.667 8.780855 11.410617 11.219145 8.589383
0.668 8.780353 11.411730 11.219647 8.588270
0.669 8.779854 11.412840 11.220146 8.587160
0.67 8.779359 11.413946 11.220641 8.586054
0.671 8.778866 11.415049 11.221134 8.584951
0.672 8.778376 11.416148 11.221624 8.583852
0.673 8.777890 11.417243 11.222110 8.582757
0.674 8.777407 11.418335 11.222593 8.581665
0.675 8.776927 11.419423 11.223073 8.580577
0.676 8.776450 11.420507 11.223550 8.579493
0.677 8.775976 11.421588 11.224024 8.578412
0.678 8.775505 11.422665 11.224495 8.577335
0.679 8.775038 11.423739 11.224962 8.576261
0.68 8.774573 11.424809 11.225427 8.575191
0.681 8.774112 11.425875 11.225888 8.574125
0.682 8.773653 11.426938 11.226347 8.573062
0.683 8.773198 11.427997 11.226802 8.572003
0.684 8.772746 11.429052 11.227254 8.570948
0.685 8.772297 11.430104 11.227703 8.569896
0.686 8.771852 11.431152 11.228148 8.568848
0.687 8.771409 11.432197 11.228591 8.567803
0.688 8.770969 11.433238 11.229031 8.566762
0.689 8.770533 11.434275 11.229467 8.565725
0.69 8.770100 11.435309 11.229900 8.564691
0.691 8.769669 11.436339 11.230331 8.563661
0.692 8.769242 11.437365 11.230758 8.562635
0.693 8.768818 11.438388 11.231182 8.561612
0.694 8.768397 11.439407 11.231603 8.560593
0.695 8.767979 11.440423 11.232021 8.559577
0.696 8.767564 11.441435 11.232436 8.558565
0.697 8.767153 11.442443 11.232847 8.557557
0.698 8.766744 11.443448 11.233256 8.556552
0.699 8.766339 11.444449 11.233661 8.555551
0.7 8.765936 11.445447 11.234064 8.554553
0.701 8.765537 11.446441 11.234463 8.553559
0.702 8.765140 11.447431 11.234860 8.552569
0.703 8.764747 11.448418 11.235253 8.551582
0.704 8.764357 11.449401 11.235643 8.550599
0.705 8.763970 11.450381 11.236030 8.549619
0.706 8.763586 11.451357 11.236414 8.548643
0.707 8.763205 11.452329 11.236795 8.547671
0.708 8.762827 11.453298 11.237173 8.546702
0.709 8.762452 11.454263 11.237548 8.545737
0.71 8.762080 11.455225 11.237920 8.544775
0.711 8.761711 11.456183 11.238289 8.543817
0.712 8.761345 11.457138 11.238655 8.542862
0.713 8.760983 11.458089 11.239017 8.541911
0.714 8.760623 11.459036 11.239377 8.540964
0.715 8.760266 11.459980 11.239734 8.540020
0.716 8.759913 11.460920 11.240087 8.539080
0.717 8.759562 11.461857 11.240438 8.538143
0.718 8.759214 11.462790 11.240786 8.537210
0.719 8.758870 11.463720 11.241130 8.536280
0.72 8.758528 11.464646 11.241472 8.535354
0.721 8.758190 11.465568 11.241810 8.534432
0.722 8.757854 11.466487 11.242146 8.533513
0.723 8.757521 11.467403 11.242479 8.532597
0.724 8.757192 11.468314 11.242808 8.531686
0.725 8.756865 11.469223 11.243135 8.530777
0.726 8.756542 11.470128 11.243458 8.529872
0.727 8.756221 11.471029 11.243779 8.528971
0.728 8.755904 11.471927 11.244096 8.528073
0.729 8.755589 11.472821 11.244411 8.527179
0.73 8.755277 11.473711 11.244723 8.526289
0.731 8.754969 11.474599 11.245031 8.525401
0.732 8.754663 11.475482 11.245337 8.524518
0.733 8.754360 11.476362 11.245640 8.523638
0.734 8.754060 11.477239 11.245940 8.522761
0.735 8.753764 11.478112 11.246236 8.521888
0.736 8.753470 11.478982 11.246530 8.521018
0.737 8.753179 11.479848 11.246821 8.520152
0.738 8.752891 11.480710 11.247109 8.519290
0.739 8.752606 11.481570 11.247394 8.518430
0.74 8.752324 11.482425 11.247676 8.517575
0.741 8.752045 11.483277 11.247955 8.516723
0.742 8.751768 11.484126 11.248232 8.515874
0.743 8.751495 11.484971 11.248505 8.515029
0.744 8.751225 11.485813 11.248775 8.514187
0.745 8.750957 11.486651 11.249043 8.513349
0.746 8.750693 11.487486 11.249307 8.512514
0.747 8.750431 11.488317 11.249569 8.511683
0.748 8.750173 11.489145 11.249827 8.510855
0.749 8.749917 11.489969 11.250083 8.510031
0.75 8.749664 11.490790 11.250336 8.509210
0.751 8.749414 11.491608 11.250586 8.508392
0.752 8.749167 11.492422 11.250833 8.507578
0.753 8.748923 11.493232 11.251077 8.506768
0.754 8.748681 11.494039 11.251319 8.505961
0.755 8.748443 11.494843 11.251557 8.505157
0.756 8.748207 11.495643 11.251793 8.504357
0.757 8.747975 11.496440 11.252025 8.503560
0.758 8.747745 11.497233 11.252255 8.502767
0.759 8.747518 11.498023 11.252482 8.501977
0.76 8.747294 11.498809 11.252706 8.501191
0.761 8.747073 11.499592 11.252927 8.500408
0.762 8.746855 11.500372 11.253145 8.499628
0.763 8.746639 11.501148 11.253361 8.498852
0.764 8.746427 11.501921 11.253573 8.498079
0.765 8.746217 11.502690 11.253783 8.497310
0.766 8.746010 11.503456 11.253990 8.496544
0.767 8.745806 11.504219 11.254194 8.495781
0.768 8.745605 11.504978 11.254395 8.495022
0.769 8.745406 11.505734 11.254594 8.494266
0.77 8.745211 11.506486 11.254789 8.493514
0.771 8.745018 11.507235 11.254982 8.492765
0.772 8.744828 11.507981 11.255172 8.492019
0.773 8.744641 11.508723 11.255359 8.491277
0.774 8.744456 11.509462 11.255544 8.490538
0.775 8.744275 11.510197 11.255725 8.489803
0.776 8.744096 11.510929 11.255904 8.489071
0.777 8.743920 11.511658 11.256080 8.488342
0.778 8.743747 11.512383 11.256253 8.487617
0.779 8.743577 11.513105 11.256423 8.486895
0.78 8.743410 11.513824 11.256590 8.486176
0.781 8.743245 11.514539 11.256755 8.485461
0.782 8.743083 11.515251 11.256917 8.484749
0.783 8.742924 11.515960 11.257076 8.484040
0.784 8.742768 11.516665 11.257232 8.483335
0.785 8.742614 11.517367 11.257386 8.482633
0.786 8.742463 11.518065 11.257537 8.481935
0.787 8.742315 11.518760 11.257685 8.481240
0.788 8.742170 11.519452 11.257830 8.480548
0.789 8.742028 11.520140 11.257972 8.479860
0.79 8.741888 11.520826 11.258112 8.479174
0.791 8.741751 11.521507 11.258249 8.478493
0.792 8.741617 11.522186 11.258383 8.477814
0.793 8.741485 11.522861 11.258515 8.477139
0.794 8.741357 11.523533 11.258643 8.476467
0.795 8.741231 11.524201 11.258769 8.475799
0.796 8.741107 11.524866 11.258893 8.475134
0.797 8.740987 11.525528 11.259013 8.474472
0.798 8.740869 11.526187 11.259131 8.473813
0.799 8.740754 11.526842 11.259246 8.473158
0.8 8.740642 11.527494 11.259358 8.472506
0.801 8.740532 11.528143 11.259468 8.471857
0.802 8.740425 11.528788 11.259575 8.471212
0.803 8.740321 11.529430 11.259679 8.470570
0.804 8.740220 11.530069 11.259780 8.469931
0.805 8.740121 11.530704 11.259879 8.469296
0.806 8.740025 11.531336 11.259975 8.468664
0.807 8.739932 11.531965 11.260068 8.468035
0.808 8.739841 11.532591 11.260159 8.467409
0.809 8.739753 11.533213 11.260247 8.466787
0.81 8.739668 11.533832 11.260332 8.466168
0.811 8.739586 11.534448 11.260414 8.465552
0.812 8.739506 11.535060 11.260494 8.464940
0.813 8.739429 11.535669 11.260571 8.464331
0.814 8.739354 11.536275 11.260646 8.463725
0.815 8.739283 11.536878 11.260717 8.463122
0.816 8.739213 11.537477 11.260787 8.462523
0.817 8.739147 11.538074 11.260853 8.461926
0.818 8.739083 11.538666 11.260917 8.461334
0.819 8.739022 11.539256 11.260978 8.460744
0.82 8.738964 11.539842 11.261036 8.460158
0.821 8.738908 11.540426 11.261092 8.459574
0.822 8.738855 11.541005 11.261145 8.458995
0.823 8.738805 11.541582 11.261195 8.458418
0.824 8.738757 11.542155 11.261243 8.457845
0.825 8.738712 11.542726 11.261288 8.457274
0.826 8.738669 11.543292 11.261331 8.456708
0.827 8.738630 11.543856 11.261370 8.456144
0.828 8.738592 11.544417 11.261408 8.455583
0.829 8.738558 11.544974 11.261442 8.455026
0.83 8.738526 11.545528 11.261474 8.454472
0.831 8.738497 11.546078 11.261503 8.453922
0.832 8.738470 11.546626 11.261530 8.453374
0.833 8.738446 11.547170 11.261554 8.452830
0.834 8.738425 11.547711 11.261575 8.452289
0.835 8.738406 11.548249 11.261594 8.451751
0.836 8.738390 11.548784 11.261610 8.451216
0.837 8.738376 11.549315 11.261624 8.450685
0.838 8.738365 11.549843 11.261635 8.450157
0.839 8.738357 11.550368 11.261643 8.449632
0.84 8.738352 11.550890 11.261648 8.449110
0.841 8.738349 11.551409 11.261651 8.448591
0.842 8.738348 11.551924 11.261652 8.448076
0.843 8.738350 11.552436 11.261650 8.447564
0.844 8.738355 11.552945 11.261645 8.447055
0.845 8.738362 11.553451 11.261638 8.446549
0.846 8.738372 11.553953 11.261628 8.446047
0.847 8.738385 11.554453 11.261615 8.445547
0.848 8.738400 11.554949 11.261600 8.445051
0.849 8.738418 11.555442 11.261582 8.444558
0.85 8.738438 11.555932 11.261562 8.444068
0.851 8.738461 11.556418 11.261539 8.443582
0.852 8.738487 11.556902 11.261513 8.443098
0.853 8.738515 11.557382 11.261485 8.442618
0.854 8.738545 11.557859 11.261455 8.442141
0.855 8.738579 11.558333 11.261421 8.441667
0.856 8.738615 11.558804 11.261385 8.441196
0.857 8.738653 11.559271 11.261347 8.440729
0.858 8.738694 11.559735 11.261306 8.440265
0.859 8.738737 11.560197 11.261263 8.439803
0.86 8.738784 11.560655 11.261216 8.439345
0.861 8.738832 11.561109 11.261168 8.438891
0.862 8.738883 11.561561 11.261117 8.438439
0.863 8.738937 11.562009 11.261063 8.437991
0.864 8.738994 11.562455 11.261006 8.437545
0.865 8.739053 11.562897 11.260947 8.437103
0.866 8.739114 11.563336 11.260886 8.436664
0.867 8.739178 11.563772 11.260822 8.436228
0.868 8.739245 11.564204 11.260755 8.435796
0.869 8.739314 11.564634 11.260686 8.435366
0.87 8.739385 11.565060 11.260615 8.434940
0.871 8.739460 11.565483 11.260540 8.434517
0.872 8.739536 11.565903 11.260464 8.434097
0.873 8.739616 11.566320 11.260384 8.433680
0.874 8.739697 11.566734 11.260303 8.433266
0.875 8.739782 11.567144 11.260218 8.432856
0.876 8.739869 11.567552 11.260131 8.432448
0.877 8.739958 11.567956 11.260042 8.432044
0.878 8.740050 11.568357 11.259950 8.431643
0.879 8.740145 11.568755 11.259855 8.431245
0.88 8.740242 11.569150 11.259758 8.430850
0.881 8.740341 11.569542 11.259659 8.430458
0.882 8.740443 11.569930 11.259557 8.430070
0.883 8.740548 11.570315 11.259452 8.429685
0.884 8.740655 11.570698 11.259345 8.429302
0.885 8.740765 11.571077 11.259235 8.428923
0.886 8.740877 11.571453 11.259123 8.428547
0.887 8.740991 11.571825 11.259009 8.428175
0.888 8.741108 11.572195 11.258892 8.427805
0.889 8.741228 11.572562 11.258772 8.427438
0.89 8.741350 11.572925 11.258650 8.427075
0.891 8.741475 11.573285 11.258525 8.426715
0.892 8.741602 11.573642 11.258398 8.426358
0.893 8.741732 11.573996 11.258268 8.426004
0.894 8.741864 11.574347 11.258136 8.425653
0.895 8.741999 11.574695 11.258001 8.425305
0.896 8.742136 11.575040 11.257864 8.424960
0.897 8.742276 11.575381 11.257724 8.424619
0.898 8.742418 11.575719 11.257582 8.424281
0.899 8.742563 11.576055 11.257437 8.423945
0.9 8.742710 11.576387 11.257290 8.423613
0.901 8.742860 11.576716 11.257140 8.423284
0.902 8.743012 11.577041 11.256988 8.422959
0.903 8.743167 11.577364 11.256833 8.422636
0.904 8.743324 11.577684 11.256676 8.422316
0.905 8.743484 11.578000 11.256516 8.422000
0.906 8.743646 11.578313 11.256354 8.421687
0.907 8.743811 11.578624 11.256189 8.421376
0.908 8.743978 11.578931 11.256022 8.421069
0.909 8.744148 11.579235 11.255852 8.420765
0.91 8.744320 11.579535 11.255680 8.420465
0.911 8.744494 11.579833 11.255506 8.420167
0.912 8.744671 11.580128 11.255329 8.419872
0.913 8.744851 11.580419 11.255149 8.419581
0.914 8.745033 11.580708 11.254967 8.419292
0.915 8.745218 11.580993 11.254782 8.419007
0.916 8.745405 11.581275 11.254595 8.418725
0.917 8.745594 11.581554 11.254406 8.418446
0.918 8.745786 11.581830 11.254214 8.418170
0.919 8.745981 11.582102 11.254019 8.417898
0.92 8.746177 11.582372 11.253823 8.417628
0.921 8.746377 11.582638 11.253623 8.417362
0.922 8.746579 11.582902 11.253421 8.417098
0.923 8.746783 11.583162 11.253217 8.416838
0.924 8.746990 11.583419 11.253010 8.416581
0.925 8.747199 11.583673 11.252801 8.416327
0.926 8.747411 11.583924 11.252589 8.416076
0.927 8.747625 11.584172 11.252375 8.415828
0.928 8.747842 11.584416 11.252158 8.415584
0.929 8.748061 11.584658 11.251939 8.415342
0.93 8.748283 11.584896 11.251717 8.415104
0.931 8.748507 11.585132 11.251493 8.414868
0.932 8.748733 11.585364 11.251267 8.414636
0.933 8.748962 11.585593 11.251038 8.414407
0.934 8.749194 11.585819 11.250806 8.414181
0.935 8.749428 11.586042 11.250572 8.413958
0.936 8.749664 11.586261 11.250336 8.413739
0.937 8.749903 11.586478 11.250097 8.413522
0.938 8.750144 11.586691 11.249856 8.413309
0.939 8.750388 11.586902 11.249612 8.413098
0.94 8.750634 11.587109 11.249366 8.412891
0.941 8.750883 11.587313 11.249117 8.412687
0.942 8.751134 11.587514 11.248866 8.412486
0.943 8.751388 11.587712 11.248612 8.412288
0.944 8.751644 11.587906 11.248356 8.412094
0.945 8.751902 11.588098 11.248098 8.411902
0.946 8.752163 11.588286 11.247837 8.411714
0.947 8.752427 11.588472 11.247573 8.411528
0.948 8.752692 11.588654 11.247308 8.411346
0.949 8.752961 11.588833 11.247039 8.411167
0.95 8.753232 11.589009 11.246768 8.410991
0.951 8.753505 11.589182 11.246495 8.410818
0.952 8.753781 11.589352 11.246219 8.410648
0.953 8.754059 11.589518 11.245941 8.410482
0.954 8.754339 11.589682 11.245661 8.410318
0.955 8.754622 11.589842 11.245378 8.410158
0.956 8.754908 11.589999 11.245092 8.410001
0.957 8.755196 11.590153 11.244804 8.409847
0.958 8.755486 11.590304 11.244514 8.409696
0.959 8.755779 11.590452 11.244221 8.409548
0.96 8.756074 11.590597 11.243926 8.409403
0.961 8.756372 11.590738 11.243628 8.409262
0.962 8.756672 11.590877 11.243328 8.409123
0.963 8.756975 11.591012 11.243025 8.408988
0.964 8.757280 11.591144 11.242720 8.408856
0.965 8.757588 11.591273 11.242412 8.408727
0.966 8.757898 11.591399 11.242102 8.408601
0.967 8.758210 11.591522 11.241790 8.408478
0.968 8.758525 11.591641 11.241475 8.408359
0.969 8.758843 11.591758 11.241157 8.408242
0.97 8.759162 11.591871 11.240838 8.408129
0.971 8.759485 11.591981 11.240515 8.408019
0.972 8.759809 11.592088 11.240191 8.407912
0.973 8.760137 11.592192 11.239863 8.407808
0.974 8.760466 11.592293 11.239534 8.407707
0.975 8.760798 11.592390 11.239202 8.407610
0.976 8.761133 11.592485 11.238867 8.407515
0.977 8.761470 11.592576 11.238530 8.407424
0.978 8.761809 11.592664 11.238191 8.407336
0.979 8.762151 11.592749 11.237849 8.407251
0.98 8.762495 11.592831 11.237505 8.407169
0.981 8.762842 11.592910 11.237158 8.407090
0.982 8.763191 11.592985 11.236809 8.407015
0.983 8.763543 11.593058 11.236457 8.406942
0.984 8.763897 11.593127 11.236103 8.406873
0.985 8.764254 11.593193 11.235746 8.406807
0.986 8.764613 11.593256 11.235387 8.406744
0.987 8.764974 11.593316 11.235026 8.406684
0.988 8.765338 11.593372 11.234662 8.406628
0.989 8.765704 11.593426 11.234296 8.406574
0.99 8.766073 11.593476 11.233927 8.406524
0.991 8.766445 11.593523 11.233555 8.406477
0.992 8.766818 11.593567 11.233182 8.406433
0.993 8.767195 11.593608 11.232805 8.406392
0.994 8.767573 11.593645 11.232427 8.406355
0.995 8.767954 11.593680 11.232046 8.406320
0.996 8.768338 11.593711 11.231662 8.406289
0.997 8.768724 11.593739 11.231276 8.406261
0.998 8.769112 11.593764 11.230888 8.406236
0.999 8.769503 11.593785 11.230497 8.406215
1 8.769897 11.593804 11.230103 8.406196
1.001 8.770293 11.593819 11.229707 8.406181
1.002 8.770691 11.593831 11.229309 8.406169
1.003 8.771092 11.593840 11.228908 8.406160
1.004 8.771495 11.593846 11.228505 8.406154
1.005 8.771901 11.593849 11.228099 8.406151
1.006 8.772309 11.593848 11.227691 8.406152
1.007 8.772719 11.593844 11.227281 8.406156
1.008 8.773132 11.593837 11.226868 8.406163
1.009 8.773548 11.593827 11.226452 8.406173
1.01 8.773966 11.593813 11.226034 8.406187
1.011 8.774386 11.593797 11.225614 8.406203
1.012 8.774809 11.593777 11.225191 8.406223
1.013 8.775235 11.593754 11.224765 8.406246
1.014 8.775663 11.593728 11.224337 8.406272
1.015 8.776093 11.593698 11.223907 8.406302
1.016 8.776526 11.593665 11.223474 8.406335
1.017 8.776961 11.593630 11.223039 8.406370
1.018 8.777399 11.593590 11.222601 8.406410
1.019 8.777839 11.593548 11.222161 8.406452
1.02 8.778282 11.593503 11.221718 8.406497
1.021 8.778727 11.593454 11.221273 8.406546
1.022 8.779174 11.593402 11.220826 8.406598
1.023 8.779625 11.593347 11.220375 8.406653
1.024 8.780077 11.593288 11.219923 8.406712
